Timestamp,CPU_Total%,GPU_Total%,RAM_Used_GB,RAM_Total_GB,Power_Total_mW,Temp_GPU_C,Temp_CPU_C
23:48:26,0.0,80.5,0.00,0.00,0,0,0
23:48:27,0.0,39.6,0.00,0.00,0,0,0
23:48:28,0.0,80.2,0.00,0.00,0,0,0
23:48:29,0.0,41.1,0.00,0.00,0,0,0
23:48:30,0.0,5.6,0.00,0.00,0,0,0
23:48:31,0.0,41.3,0.00,0.00,0,0,0
23:48:32,0.0,5.5,0.00,0.00,0,0,0
23:48:33,0.0,34.8,0.00,0.00,0,0,0
23:48:34,0.0,78.3,0.00,0.00,0,0,0
23:48:35,0.0,44.6,0.00,0.00,0,0,0
23:48:36,0.0,78.0,0.00,0.00,0,0,0
23:48:37,0.0,44.2,0.00,0.00,0,0,0
23:48:38,0.0,2.8,0.00,0.00,0,0,0
23:48:39,0.0,32.4,0.00,0.00,0,0,0
23:48:40,0.0,75.0,0.00,0.00,0,0,0
23:48:41,0.0,47.4,0.00,0.00,0,0,0
23:48:42,0.0,74.5,0.00,0.00,0,0,0
23:48:43,0.0,47.1,0.00,0.00,0,0,0
23:48:44,0.0,1.8,0.00,0.00,0,0,0
23:48:45,0.0,47.2,0.00,0.00,0,0,0
23:48:46,0.0,1.7,0.00,0.00,0,0,0
23:48:47,0.0,43.9,0.00,0.00,0,0,0
23:48:48,0.0,70.3,0.00,0.00,0,0,0
23:48:49,0.0,51.1,0.00,0.00,0,0,0
23:48:50,0.0,78.5,0.00,0.00,0,0,0
23:48:51,0.0,38.5,0.00,0.00,0,0,0
23:48:52,0.0,4.1,0.00,0.00,0,0,0
23:48:53,0.0,38.8,0.00,0.00,0,0,0
23:48:54,0.0,80.1,0.00,0.00,0,0,0
23:48:55,0.0,37.0,0.00,0.00,0,0,0
23:48:56,0.0,79.8,0.00,0.00,0,0,0
23:48:57,0.0,43.8,0.00,0.00,0,0,0
23:48:58,0.0,7.7,0.00,0.00,0,0,0
23:48:59,0.0,34.2,0.00,0.00,0,0,0
23:49:00,0.0,3.4,0.00,0.00,0,0,0
23:49:01,0.0,33.6,0.00,0.00,0,0,0
23:49:02,0.0,77.2,0.00,0.00,0,0,0
23:49:03,0.0,45.9,0.00,0.00,0,0,0
23:49:04,0.0,77.8,0.00,0.00,0,0,0
23:49:05,0.0,46.0,0.00,0.00,0,0,0
23:49:06,0.0,1.8,0.00,0.00,0,0,0
23:49:07,0.0,30.7,0.00,0.00,0,0,0
23:49:08,0.0,73.1,0.00,0.00,0,0,0
23:49:09,0.0,45.3,0.00,0.00,0,0,0
23:49:10,0.0,73.4,0.00,0.00,0,0,0
23:49:11,0.0,49.2,0.00,0.00,0,0,0
23:49:12,0.0,1.6,0.00,0.00,0,0,0
23:49:13,0.0,26.4,0.00,0.00,0,0,0
23:49:14,0.0,1.6,0.00,0.00,0,0,0
23:49:15,0.0,41.4,0.00,0.00,0,0,0
23:49:16,0.0,68.0,0.00,0.00,0,0,0
23:49:17,0.0,53.2,0.00,0.00,0,0,0
23:49:18,0.0,4.0,0.00,0.00,0,0,0
23:49:19,0.0,39.8,0.00,0.00,0,0,0
23:49:20,0.0,4.1,0.00,0.00,0,0,0
23:49:21,0.0,36.2,0.00,0.00,0,0,0
23:49:22,0.0,80.5,0.00,0.00,0,0,0
23:49:23,0.0,35.9,0.00,0.00,0,0,0
23:49:24,0.0,81.2,0.00,0.00,0,0,0
23:49:25,0.0,43.9,0.00,0.00,0,0,0
23:49:26,0.0,8.1,0.00,0.00,0,0,0
23:49:27,0.0,33.9,0.00,0.00,0,0,0
23:49:28,0.0,3.6,0.00,0.00,0,0,0
23:49:29,0.0,33.5,0.00,0.00,0,0,0
23:49:30,0.0,77.4,0.00,0.00,0,0,0
23:49:31,0.0,46.2,0.00,0.00,0,0,0
23:49:32,0.0,13.3,0.00,0.00,0,0,0
23:49:33,0.0,45.9,0.00,0.00,0,0,0
23:49:34,0.0,2.2,0.00,0.00,0,0,0
23:49:35,0.0,30.3,0.00,0.00,0,0,0
23:49:36,0.0,73.3,0.00,0.00,0,0,0
23:49:37,0.0,45.6,0.00,0.00,0,0,0
23:49:38,0.0,73.9,0.00,0.00,0,0,0
23:49:39,0.0,48.1,0.00,0.00,0,0,0
23:49:40,0.0,0.8,0.00,0.00,0,0,0
23:49:41,0.0,27.8,0.00,0.00,0,0,0
23:49:42,0.0,1.4,0.00,0.00,0,0,0
23:49:43,0.0,41.5,0.00,0.00,0,0,0
23:49:44,0.0,68.7,0.00,0.00,0,0,0
23:49:45,0.0,52.7,0.00,0.00,0,0,0
23:49:46,0.0,4.1,0.00,0.00,0,0,0
23:49:47,0.0,40.1,0.00,0.00,0,0,0
23:49:48,0.0,4.0,0.00,0.00,0,0,0
23:49:49,0.0,36.3,0.00,0.00,0,0,0
23:49:50,0.0,79.8,0.00,0.00,0,0,0
23:49:51,0.0,58.8,0.00,0.00,0,0,0
23:49:52,0.0,79.9,0.00,0.00,0,0,0
23:49:53,0.0,44.2,0.00,0.00,0,0,0
23:49:54,0.0,8.8,0.00,0.00,0,0,0
23:49:55,0.0,33.2,0.00,0.00,0,0,0
23:49:56,0.0,3.1,0.00,0.00,0,0,0
23:49:57,0.0,33.2,0.00,0.00,0,0,0
23:49:58,0.0,76.5,0.00,0.00,0,0,0
23:49:59,0.0,46.7,0.00,0.00,0,0,0
23:50:00,0.0,14.6,0.00,0.00,0,0,0
23:50:01,0.0,46.5,0.00,0.00,0,0,0
23:50:02,0.0,1.6,0.00,0.00,0,0,0
23:50:03,0.0,29.3,0.00,0.00,0,0,0
23:50:04,0.0,71.9,0.00,0.00,0,0,0
23:50:05,0.0,50.5,0.00,0.00,0,0,0
23:50:06,0.0,71.6,0.00,0.00,0,0,0
23:50:07,0.0,51.1,0.00,0.00,0,0,0
23:50:08,0.0,2.3,0.00,0.00,0,0,0
23:50:09,0.0,22.8,0.00,0.00,0,0,0
23:50:10,0.0,65.5,0.00,0.00,0,0,0
23:50:11,0.0,38.3,0.00,0.00,0,0,0
23:50:12,0.0,66.1,0.00,0.00,0,0,0
23:50:13,0.0,57.1,0.00,0.00,0,0,0
23:50:14,0.0,5.3,0.00,0.00,0,0,0
23:50:15,0.0,42.1,0.00,0.00,0,0,0
23:50:16,0.0,5.1,0.00,0.00,0,0,0
23:50:17,0.0,33.8,0.00,0.00,0,0,0
23:50:18,0.0,79.0,0.00,0.00,0,0,0
23:50:19,0.0,60.6,0.00,0.00,0,0,0
23:50:20,0.0,78.9,0.00,0.00,0,0,0
23:50:21,0.0,45.8,0.00,0.00,0,0,0
23:50:22,0.0,11.9,0.00,0.00,0,0,0
23:50:23,0.0,31.5,0.00,0.00,0,0,0
23:50:24,0.0,73.5,0.00,0.00,0,0,0
23:50:25,0.0,29.5,0.00,0.00,0,0,0
23:50:26,0.0,73.1,0.00,0.00,0,0,0
23:50:27,0.0,50.0,0.00,0.00,0,0,0
23:50:28,0.0,20.1,0.00,0.00,0,0,0
23:50:29,0.0,50.1,0.00,0.00,0,0,0
23:50:30,0.0,2.3,0.00,0.00,0,0,0
23:50:31,0.0,24.8,0.00,0.00,0,0,0
23:50:32,0.0,67.5,0.00,0.00,0,0,0
23:50:33,0.0,54.2,0.00,0.00,0,0,0
23:50:34,0.0,67.5,0.00,0.00,0,0,0
23:50:35,0.0,55.1,0.00,0.00,0,0,0
23:50:36,0.0,3.4,0.00,0.00,0,0,0
23:50:37,0.0,18.5,0.00,0.00,0,0,0
23:50:38,0.0,62.1,0.00,0.00,0,0,0
23:50:39,0.0,35.1,0.00,0.00,0,0,0
23:50:40,0.0,62.3,0.00,0.00,0,0,0
23:50:41,0.0,58.8,0.00,0.00,0,0,0
23:50:42,0.0,9.4,0.00,0.00,0,0,0
23:50:43,0.0,12.2,0.00,0.00,0,0,0
23:50:44,0.0,9.5,0.00,0.00,0,0,0
23:50:45,0.0,32.1,0.00,0.00,0,0,0
23:50:46,0.0,77.4,0.00,0.00,0,0,0
23:50:47,0.0,62.4,0.00,0.00,0,0,0
23:50:48,0.0,77.2,0.00,0.00,0,0,0
23:50:49,0.0,47.2,0.00,0.00,0,0,0
23:50:50,0.0,15.7,0.00,0.00,0,0,0
23:50:51,0.0,27.9,0.00,0.00,0,0,0
23:50:52,0.0,71.4,0.00,0.00,0,0,0
23:50:53,0.0,27.9,0.00,0.00,0,0,0
23:50:54,0.0,71.5,0.00,0.00,0,0,0
23:50:55,0.0,50.1,0.00,0.00,0,0,0
23:50:56,0.0,21.3,0.00,0.00,0,0,0
23:50:57,0.0,22.8,0.00,0.00,0,0,0
23:50:58,0.0,2.3,0.00,0.00,0,0,0
23:50:59,0.0,24.6,0.00,0.00,0,0,0
23:51:00,0.0,69.6,0.00,0.00,0,0,0
23:51:01,0.0,51.1,0.00,0.00,0,0,0
23:51:02,0.0,72.9,0.00,0.00,0,0,0
23:51:03,0.0,48.6,0.00,0.00,0,0,0
23:51:04,0.0,1.5,0.00,0.00,0,0,0
23:51:05,0.0,27.9,0.00,0.00,0,0,0
23:51:06,0.0,71.6,0.00,0.00,0,0,0
23:51:07,0.0,43.2,0.00,0.00,0,0,0
23:51:08,0.0,71.5,0.00,0.00,0,0,0
23:51:09,0.0,50.6,0.00,0.00,0,0,0
23:51:10,0.0,5.7,0.00,0.00,0,0,0
23:51:11,0.0,37.7,0.00,0.00,0,0,0
23:51:12,0.0,7.2,0.00,0.00,0,0,0
23:51:13,0.0,39.0,0.00,0.00,0,0,0
23:51:14,0.0,79.2,0.00,0.00,0,0,0
23:51:15,0.0,61.3,0.00,0.00,0,0,0
23:51:16,0.0,76.7,0.00,0.00,0,0,0
23:51:17,0.0,48.1,0.00,0.00,0,0,0
23:51:18,0.0,20.9,0.00,0.00,0,0,0
23:51:19,0.0,26.2,0.00,0.00,0,0,0
23:51:20,0.0,63.0,0.00,0.00,0,0,0
23:51:21,0.0,77.1,0.00,0.00,0,0,0
23:51:22,0.0,61.1,0.00,0.00,0,0,0
23:51:23,0.0,59.8,0.00,0.00,0,0,0
23:51:24,0.0,32.5,0.00,0.00,0,0,0
23:51:25,0.0,11.5,0.00,0.00,0,0,0
23:51:26,0.0,10.7,0.00,0.00,0,0,0
23:51:27,0.0,11.3,0.00,0.00,0,0,0
23:51:28,0.0,57.6,0.00,0.00,0,0,0
23:51:29,0.0,61.3,0.00,0.00,0,0,0
23:51:30,0.0,37.4,0.00,0.00,0,0,0
23:51:31,0.0,62.9,0.00,0.00,0,0,0
23:51:32,0.0,21.1,0.00,0.00,0,0,0
23:51:33,0.0,5.1,0.00,0.00,0,0,0
23:51:34,0.0,49.9,0.00,0.00,0,0,0
23:51:36,0.0,73.6,0.00,0.00,0,0,0
23:51:37,0.0,49.7,0.00,0.00,0,0,0
23:51:38,0.0,77.0,0.00,0.00,0,0,0
23:51:39,0.0,34.6,0.00,0.00,0,0,0
23:51:40,0.0,4.2,0.00,0.00,0,0,0
23:51:41,0.0,39.4,0.00,0.00,0,0,0
23:51:42,0.0,80.4,0.00,0.00,0,0,0
23:51:43,0.0,50.7,0.00,0.00,0,0,0
23:51:44,0.0,79.0,0.00,0.00,0,0,0
23:51:45,0.0,46.5,0.00,0.00,0,0,0
23:51:46,0.0,4.9,0.00,0.00,0,0,0
23:51:47,0.0,30.4,0.00,0.00,0,0,0
23:51:48,0.0,4.8,0.00,0.00,0,0,0
23:51:49,0.0,41.7,0.00,0.00,0,0,0
23:51:50,0.0,65.7,0.00,0.00,0,0,0
23:51:51,0.0,58.6,0.00,0.00,0,0,0
23:51:52,0.0,13.1,0.00,0.00,0,0,0
23:51:53,0.0,60.2,0.00,0.00,0,0,0
23:51:54,0.0,17.3,0.00,0.00,0,0,0
23:51:55,0.0,31.2,0.00,0.00,0,0,0
23:51:56,0.0,51.7,0.00,0.00,0,0,0
23:51:57,0.0,70.5,0.00,0.00,0,0,0
23:51:58,0.0,65.6,0.00,0.00,0,0,0
23:51:59,0.0,73.1,0.00,0.00,0,0,0
23:52:00,0.0,32.1,0.00,0.00,0,0,0
23:52:01,0.0,14.2,0.00,0.00,0,0,0
23:52:02,0.0,43.6,0.00,0.00,0,0,0
23:52:03,0.0,10.8,0.00,0.00,0,0,0
23:52:04,0.0,51.6,0.00,0.00,0,0,0
23:52:05,0.0,68.4,0.00,0.00,0,0,0
23:52:06,0.0,45.3,0.00,0.00,0,0,0
23:52:07,0.0,5.1,0.00,0.00,0,0,0
23:52:08,0.0,30.0,0.00,0.00,0,0,0
23:52:09,0.0,4.7,0.00,0.00,0,0,0
23:52:10,0.0,45.3,0.00,0.00,0,0,0
23:52:11,0.0,82.1,0.00,0.00,0,0,0
23:52:12,0.0,56.8,0.00,0.00,0,0,0
23:52:13,0.0,80.8,0.00,0.00,0,0,0
23:52:14,0.0,44.3,0.00,0.00,0,0,0
23:52:15,0.0,14.1,0.00,0.00,0,0,0
23:52:16,0.0,33.8,0.00,0.00,0,0,0
23:52:17,0.0,71.7,0.00,0.00,0,0,0
23:52:18,0.0,67.3,0.00,0.00,0,0,0
23:52:19,0.0,67.9,0.00,0.00,0,0,0
23:52:20,0.0,56.2,0.00,0.00,0,0,0
23:52:21,0.0,28.9,0.00,0.00,0,0,0
23:52:22,0.0,18.0,0.00,0.00,0,0,0
23:52:23,0.0,56.1,0.00,0.00,0,0,0
23:52:24,0.0,13.4,0.00,0.00,0,0,0
23:52:25,0.0,53.0,0.00,0.00,0,0,0
23:52:26,0.0,66.6,0.00,0.00,0,0,0
23:52:27,0.0,44.0,0.00,0.00,0,0,0
23:52:28,0.0,5.4,0.00,0.00,0,0,0
23:52:29,0.0,28.6,0.00,0.00,0,0,0
23:52:30,0.0,4.9,0.00,0.00,0,0,0
23:52:31,0.0,45.8,0.00,0.00,0,0,0
23:52:32,0.0,80.3,0.00,0.00,0,0,0
23:52:33,0.0,40.7,0.00,0.00,0,0,0
23:52:34,0.0,81.4,0.00,0.00,0,0,0
23:52:35,0.0,43.9,0.00,0.00,0,0,0
23:52:36,0.0,6.3,0.00,0.00,0,0,0
23:52:37,0.0,34.8,0.00,0.00,0,0,0
23:52:38,0.0,74.2,0.00,0.00,0,0,0
23:52:39,0.0,46.5,0.00,0.00,0,0,0
23:52:40,0.0,68.7,0.00,0.00,0,0,0
23:52:41,0.0,56.5,0.00,0.00,0,0,0
23:52:42,0.0,12.4,0.00,0.00,0,0,0
23:52:43,0.0,13.0,0.00,0.00,0,0,0
23:52:44,0.0,52.6,0.00,0.00,0,0,0
23:52:45,0.0,29.7,0.00,0.00,0,0,0
23:52:46,0.0,50.4,0.00,0.00,0,0,0
23:52:47,0.0,72.6,0.00,0.00,0,0,0
23:52:48,0.0,33.6,0.00,0.00,0,0,0
23:52:49,0.0,5.9,0.00,0.00,0,0,0
23:52:50,0.0,38.9,0.00,0.00,0,0,0
23:52:51,0.0,7.9,0.00,0.00,0,0,0
23:52:52,0.0,36.9,0.00,0.00,0,0,0
23:52:53,0.0,76.7,0.00,0.00,0,0,0
23:52:54,0.0,47.5,0.00,0.00,0,0,0
23:52:55,0.0,21.0,0.00,0.00,0,0,0
23:52:56,0.0,51.9,0.00,0.00,0,0,0
23:52:57,0.0,7.3,0.00,0.00,0,0,0
23:52:58,0.0,19.3,0.00,0.00,0,0,0
23:52:59,0.0,57.1,0.00,0.00,0,0,0
23:53:00,0.0,62.8,0.00,0.00,0,0,0
23:53:01,0.0,74.0,0.00,0.00,0,0,0
23:53:02,0.0,65.8,0.00,0.00,0,0,0
23:53:03,0.0,24.1,0.00,0.00,0,0,0
23:53:04,0.0,24.1,0.00,0.00,0,0,0
23:53:05,0.0,47.9,0.00,0.00,0,0,0
23:53:06,0.0,78.7,0.00,0.00,0,0,0
23:53:07,0.0,57.3,0.00,0.00,0,0,0
23:53:08,0.0,80.5,0.00,0.00,0,0,0
23:53:09,0.0,39.6,0.00,0.00,0,0,0
23:53:10,0.0,6.6,0.00,0.00,0,0,0
23:53:11,0.0,37.0,0.00,0.00,0,0,0
23:53:12,0.0,8.5,0.00,0.00,0,0,0
23:53:13,0.0,54.9,0.00,0.00,0,0,0
23:53:14,0.0,80.3,0.00,0.00,0,0,0
23:53:15,0.0,36.5,0.00,0.00,0,0,0
23:53:16,0.0,61.3,0.00,0.00,0,0,0
23:53:17,0.0,32.7,0.00,0.00,0,0,0
23:53:18,0.0,13.4,0.00,0.00,0,0,0
23:53:19,0.0,59.5,0.00,0.00,0,0,0
23:53:20,0.0,17.1,0.00,0.00,0,0,0
23:53:21,0.0,61.3,0.00,0.00,0,0,0
23:53:22,0.0,59.5,0.00,0.00,0,0,0
23:53:23,0.0,32.0,0.00,0.00,0,0,0
23:53:24,0.0,13.5,0.00,0.00,0,0,0
23:53:25,0.0,9.0,0.00,0.00,0,0,0
23:53:26,0.0,13.2,0.00,0.00,0,0,0
23:53:27,0.0,56.8,0.00,0.00,0,0,0
23:53:28,0.0,62.4,0.00,0.00,0,0,0
23:53:29,0.0,76.2,0.00,0.00,0,0,0
23:53:30,0.0,62.4,0.00,0.00,0,0,0
23:53:31,0.0,15.1,0.00,0.00,0,0,0
23:53:32,0.0,28.0,0.00,0.00,0,0,0
23:53:33,0.0,51.2,0.00,0.00,0,0,0
23:53:34,0.0,28.3,0.00,0.00,0,0,0
23:53:35,0.0,71.8,0.00,0.00,0,0,0
23:53:36,0.0,65.3,0.00,0.00,0,0,0
23:53:37,0.0,17.7,0.00,0.00,0,0,0
23:53:38,0.0,28.1,0.00,0.00,0,0,0
23:53:39,0.0,13.8,0.00,0.00,0,0,0
23:53:40,0.0,31.6,0.00,0.00,0,0,0
23:53:41,0.0,76.7,0.00,0.00,0,0,0
23:53:42,0.0,61.4,0.00,0.00,0,0,0
23:53:43,0.0,78.3,0.00,0.00,0,0,0
23:53:44,0.0,44.7,0.00,0.00,0,0,0
23:53:45,0.0,8.5,0.00,0.00,0,0,0
23:53:46,0.0,33.3,0.00,0.00,0,0,0
23:53:47,0.0,4.4,0.00,0.00,0,0,0
23:53:48,0.0,35.2,0.00,0.00,0,0,0
23:53:49,0.0,81.5,0.00,0.00,0,0,0
23:53:50,0.0,42.7,0.00,0.00,0,0,0
23:53:51,0.0,82.1,0.00,0.00,0,0,0
23:53:52,0.0,40.6,0.00,0.00,0,0,0
23:53:53,0.0,4.9,0.00,0.00,0,0,0
23:53:54,0.0,34.8,0.00,0.00,0,0,0
23:53:55,0.0,80.0,0.00,0.00,0,0,0
23:53:56,0.0,50.5,0.00,0.00,0,0,0
23:53:57,0.0,66.6,0.00,0.00,0,0,0
23:53:58,0.0,42.9,0.00,0.00,0,0,0
23:53:59,0.0,5.2,0.00,0.00,0,0,0
23:54:00,0.0,50.4,0.00,0.00,0,0,0
23:54:01,0.0,6.6,0.00,0.00,0,0,0
23:54:02,0.0,53.8,0.00,0.00,0,0,0
23:54:03,0.0,64.3,0.00,0.00,0,0,0
23:54:04,0.0,39.6,0.00,0.00,0,0,0
23:54:05,0.0,62.6,0.00,0.00,0,0,0
23:54:06,0.0,14.4,0.00,0.00,0,0,0
23:54:07,0.0,8.5,0.00,0.00,0,0,0
23:54:08,0.0,60.9,0.00,0.00,0,0,0
23:54:09,0.0,31.7,0.00,0.00,0,0,0
23:54:10,0.0,58.0,0.00,0.00,0,0,0
23:54:11,0.0,61.0,0.00,0.00,0,0,0
23:54:12,0.0,11.0,0.00,0.00,0,0,0
23:54:13,0.0,12.3,0.00,0.00,0,0,0
23:54:14,0.0,8.0,0.00,0.00,0,0,0
23:54:15,0.0,33.5,0.00,0.00,0,0,0
23:54:16,0.0,61.4,0.00,0.00,0,0,0
23:54:17,0.0,59.1,0.00,0.00,0,0,0
23:54:18,0.0,81.2,0.00,0.00,0,0,0
23:54:19,0.0,56.9,0.00,0.00,0,0,0
23:54:20,0.0,3.9,0.00,0.00,0,0,0
23:54:21,0.0,35.7,0.00,0.00,0,0,0
23:54:22,0.0,0.8,0.00,0.00,0,0,0
23:54:23,0.0,38.3,0.00,0.00,0,0,0
23:54:24,0.0,81.2,0.00,0.00,0,0,0
23:54:25,0.0,40.1,0.00,0.00,0,0,0
23:54:26,0.0,3.9,0.00,0.00,0,0,0
23:54:27,0.0,37.4,0.00,0.00,0,0,0
23:54:28,0.0,9.2,0.00,0.00,0,0,0
23:54:29,0.0,40.7,0.00,0.00,0,0,0
23:54:30,0.0,79.1,0.00,0.00,0,0,0
23:54:31,0.0,57.5,0.00,0.00,0,0,0
23:54:32,0.0,79.0,0.00,0.00,0,0,0
23:54:33,0.0,33.5,0.00,0.00,0,0,0
23:54:34,0.0,13.1,0.00,0.00,0,0,0
23:54:35,0.0,29.5,0.00,0.00,0,0,0
23:54:36,0.0,16.2,0.00,0.00,0,0,0
23:54:37,0.0,61.5,0.00,0.00,0,0,0
23:54:38,0.0,74.2,0.00,0.00,0,0,0
23:54:39,0.0,29.9,0.00,0.00,0,0,0
23:54:40,0.0,57.2,0.00,0.00,0,0,0
23:54:41,0.0,26.4,0.00,0.00,0,0,0
23:54:42,0.0,19.2,0.00,0.00,0,0,0
23:54:43,0.0,64.9,0.00,0.00,0,0,0
23:54:44,0.0,24.4,0.00,0.00,0,0,0
23:54:45,0.0,68.0,0.00,0.00,0,0,0
23:54:46,0.0,52.2,0.00,0.00,0,0,0
23:54:47,0.0,21.7,0.00,0.00,0,0,0
23:54:48,0.0,24.7,0.00,0.00,0,0,0
23:54:49,0.0,1.2,0.00,0.00,0,0,0
23:54:50,0.0,27.9,0.00,0.00,0,0,0
23:54:51,0.0,72.2,0.00,0.00,0,0,0
23:54:52,0.0,49.2,0.00,0.00,0,0,0
23:54:53,0.0,76.2,0.00,0.00,0,0,0
23:54:54,0.0,47.1,0.00,0.00,0,0,0
23:54:55,0.0,1.7,0.00,0.00,0,0,0
23:54:56,0.0,45.8,0.00,0.00,0,0,0
23:54:57,0.0,2.1,0.00,0.00,0,0,0
23:54:58,0.0,47.8,0.00,0.00,0,0,0
23:54:59,0.0,72.5,0.00,0.00,0,0,0
23:55:00,0.0,45.3,0.00,0.00,0,0,0
23:55:01,0.0,3.0,0.00,0.00,0,0,0
23:55:02,0.0,22.9,0.00,0.00,0,0,0
23:55:03,0.0,4.4,0.00,0.00,0,0,0
23:55:04,0.0,50.2,0.00,0.00,0,0,0
23:55:05,0.0,68.6,0.00,0.00,0,0,0
23:55:06,0.0,51.1,0.00,0.00,0,0,0
23:55:07,0.0,65.1,0.00,0.00,0,0,0
23:55:08,0.0,18.7,0.00,0.00,0,0,0
23:55:09,0.0,5.7,0.00,0.00,0,0,0
23:55:10,0.0,15.2,0.00,0.00,0,0,0
23:55:11,0.0,29.0,0.00,0.00,0,0,0
23:55:12,0.0,54.3,0.00,0.00,0,0,0
23:55:13,0.0,62.8,0.00,0.00,0,0,0
23:55:14,0.0,14.5,0.00,0.00,0,0,0
23:55:15,0.0,60.8,0.00,0.00,0,0,0
23:55:16,0.0,10.8,0.00,0.00,0,0,0
23:55:17,0.0,32.4,0.00,0.00,0,0,0
23:55:18,0.0,58.6,0.00,0.00,0,0,0
23:55:19,0.0,33.6,0.00,0.00,0,0,0
23:55:20,0.0,79.2,0.00,0.00,0,0,0
23:55:21,0.0,44.3,0.00,0.00,0,0,0
23:55:22,0.0,7.3,0.00,0.00,0,0,0
23:55:23,0.0,42.1,0.00,0.00,0,0,0
23:55:24,0.0,5.4,0.00,0.00,0,0,0
23:55:25,0.0,35.7,0.00,0.00,0,0,0
23:55:26,0.0,80.8,0.00,0.00,0,0,0
23:55:27,0.0,41.9,0.00,0.00,0,0,0
23:55:28,0.0,82.1,0.00,0.00,0,0,0
23:55:29,0.0,38.8,0.00,0.00,0,0,0
23:55:30,0.0,7.6,0.00,0.00,0,0,0
23:55:31,0.0,40.3,0.00,0.00,0,0,0
23:55:32,0.0,11.0,0.00,0.00,0,0,0
23:55:33,0.0,57.3,0.00,0.00,0,0,0
23:55:34,0.0,79.8,0.00,0.00,0,0,0
23:55:35,0.0,33.7,0.00,0.00,0,0,0
23:55:36,0.0,13.1,0.00,0.00,0,0,0
23:55:37,0.0,30.6,0.00,0.00,0,0,0
23:55:38,0.0,14.9,0.00,0.00,0,0,0
23:55:39,0.0,60.6,0.00,0.00,0,0,0
23:55:40,0.0,77.0,0.00,0.00,0,0,0
23:55:41,0.0,63.3,0.00,0.00,0,0,0
23:55:42,0.0,58.1,0.00,0.00,0,0,0
23:55:43,0.0,27.9,0.00,0.00,0,0,0
23:55:44,0.0,19.6,0.00,0.00,0,0,0
23:55:45,0.0,4.0,0.00,0.00,0,0,0
23:55:46,0.0,21.4,0.00,0.00,0,0,0
23:55:47,0.0,67.2,0.00,0.00,0,0,0
23:55:48,0.0,53.7,0.00,0.00,0,0,0
23:55:49,0.0,3.0,0.00,0.00,0,0,0
23:55:50,0.0,52.7,0.00,0.00,0,0,0
23:55:51,0.0,2.9,0.00,0.00,0,0,0
23:55:52,0.0,39.2,0.00,0.00,0,0,0
23:55:53,0.0,69.5,0.00,0.00,0,0,0
23:55:54,0.0,42.7,0.00,0.00,0,0,0
23:55:55,0.0,80.1,0.00,0.00,0,0,0
23:55:56,0.0,49.0,0.00,0.00,0,0,0
23:55:57,0.0,1.3,0.00,0.00,0,0,0
23:55:58,0.0,31.5,0.00,0.00,0,0,0
23:55:59,0.0,1.8,0.00,0.00,0,0,0
23:56:00,0.0,45.7,0.00,0.00,0,0,0
23:56:01,0.0,75.5,0.00,0.00,0,0,0
23:56:02,0.0,46.5,0.00,0.00,0,0,0
23:56:03,0.0,72.5,0.00,0.00,0,0,0
23:56:04,0.0,27.8,0.00,0.00,0,0,0
23:56:05,0.0,5.1,0.00,0.00,0,0,0
23:56:06,0.0,47.5,0.00,0.00,0,0,0
23:56:07,0.0,79.4,0.00,0.00,0,0,0
23:56:08,0.0,47.5,0.00,0.00,0,0,0
23:56:09,0.0,79.6,0.00,0.00,0,0,0
23:56:10,0.0,36.5,0.00,0.00,0,0,0
23:56:11,0.0,1.5,0.00,0.00,0,0,0
23:56:12,0.0,33.8,0.00,0.00,0,0,0
23:56:13,0.0,13.5,0.00,0.00,0,0,0
23:56:14,0.0,42.6,0.00,0.00,0,0,0
23:56:15,0.0,81.4,0.00,0.00,0,0,0
23:56:16,0.0,44.0,0.00,0.00,0,0,0
23:56:17,0.0,69.0,0.00,0.00,0,0,0
23:56:18,0.0,44.8,0.00,0.00,0,0,0
23:56:19,0.0,5.2,0.00,0.00,0,0,0
23:56:20,0.0,48.1,0.00,0.00,0,0,0
23:56:21,0.0,71.6,0.00,0.00,0,0,0
23:56:22,0.0,46.1,0.00,0.00,0,0,0
23:56:23,0.0,81.2,0.00,0.00,0,0,0
23:56:24,0.0,55.4,0.00,0.00,0,0,0
23:56:25,0.0,9.8,0.00,0.00,0,0,0
23:56:26,0.0,36.5,0.00,0.00,0,0,0
23:56:27,0.0,13.2,0.00,0.00,0,0,0
23:56:28,0.0,34.8,0.00,0.00,0,0,0
23:56:29,0.0,74.3,0.00,0.00,0,0,0
23:56:30,0.0,65.7,0.00,0.00,0,0,0
23:56:31,0.0,23.7,0.00,0.00,0,0,0
23:56:32,0.0,20.6,0.00,0.00,0,0,0
23:56:33,0.0,24.7,0.00,0.00,0,0,0
23:56:34,0.0,22.2,0.00,0.00,0,0,0
23:56:35,0.0,61.5,0.00,0.00,0,0,0
